method,sc,omc_sc,cov_gap
com.thoughtworks.xstream.security.RegExpTypePermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.DomDriver.createReader,61.11111,38.88889,22.222221
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.OrderRetainingMap.keySet,100.0,100.0,0.0
com.thoughtworks.xstream.converters.ErrorWritingException.<init>,100.0,66.66667,33.33333
com.thoughtworks.xstream.mapper.ClassAliasingMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.<init>,72.72727,50.0,22.727272
com.thoughtworks.xstream.mapper.ClassAliasingMapper.addClassAlias,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.FieldUtil15.isSynthetic,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppReader.getAttributeCount,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.DomDriver.<init>,80.0,60.000004,19.999996
com.thoughtworks.xstream.core.util.Pool.fetchFromPool,93.75,43.75,50.0
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.toString,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.allowTypeHierarchy,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.BitSetConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readFields,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.createCollection,44.444447,22.222223,22.222223
com.thoughtworks.xstream.core.util.PresortedMap.<init>,75.0,75.0,0.0
com.thoughtworks.xstream.XStream.writeToStream,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.SerializationMembers.supportsWriteObject,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.setValue,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.getFieldOrNull,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.put,100.0,50.0,50.0
com.thoughtworks.xstream.mapper.MapperWrapper.getConverterFromItemType,33.333336,33.333336,0.0
com.thoughtworks.xstream.io.binary.Token.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.security.TypeHierarchyPermission.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ArrayIterator.next,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.ByteConverter.fromString,75.0,50.0,25.0
com.thoughtworks.xstream.io.xml.DomDriver.createDocumentBuilderFactory,63.636364,18.181818,45.454544
com.thoughtworks.xstream.core.util.Pool.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.ReaderWrapper.hasMoreChildren,100.0,100.0,0.0
com.thoughtworks.xstream.converters.ErrorWritingException.getMessage,100.0,23.076923,76.92308
com.thoughtworks.xstream.persistence.XmlMap.get,100.0,100.0,0.0
com.thoughtworks.xstream.XStreamException.<init>,75.0,75.0,0.0
com.thoughtworks.xstream.converters.extended.DynamicProxyConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readUnsignedByte,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.FileStreamStrategy.getName,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.peekCallback,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastField.hashCode,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastStack.get,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getChildren,16.666668,16.666668,0.0
com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter.<init>,93.75,50.0,43.75
com.thoughtworks.xstream.core.ReferenceByIdMarshallingStrategy.createMarshallingContext,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.CollectionConverter.<init>,80.0,60.000004,19.999996
com.thoughtworks.xstream.security.ExplicitTypePermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeUnmarshaller.convertAnother,60.000004,50.0,10.000004
com.thoughtworks.xstream.io.xml.JDomWriter.<init>,45.454548,36.363636,9.090912
com.thoughtworks.xstream.io.path.PathTracker.depth,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.DomWriter.addAttribute,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.LocalConversionMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.Dom4JReader.<init>,42.857143,28.57143,14.285713
com.thoughtworks.xstream.core.util.FastField.getDeclaringClass,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.ArrayMapper.realClass,100.0,84.61539,15.384613
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.OrderRetainingMap.entrySet,100.0,85.71429,14.285713
com.thoughtworks.xstream.core.util.Base64Encoder.encode,100.0,33.333336,66.666664
com.thoughtworks.xstream.core.util.XmlHeaderAwareReader.getVersion,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.denyTypesByRegExp,50.0,50.0,0.0
com.thoughtworks.xstream.core.JVM.is14,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.SystemAttributeAliasingMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.readFile,87.5,50.0,37.5
com.thoughtworks.xstream.core.util.FastStack.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.JVM.is15,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.isValid,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.EnumMapper.getConverterFromItemType,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.TreeMapConverter.unmarshalComparator,100.0,58.333332,41.666668
com.thoughtworks.xstream.core.TreeUnmarshaller.get,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.readFromStream,100.0,83.33333,16.666672
com.thoughtworks.xstream.io.binary.BinaryStreamWriter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.registerImplicit,100.0,33.333336,66.666664
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.<init>,100.0,66.66667,33.33333
com.thoughtworks.xstream.core.util.QuickWriter.close,80.0,20.0,60.0
com.thoughtworks.xstream.XStream.registerConverter,100.0,85.71429,14.285713
com.thoughtworks.xstream.converters.collections.TreeSetConverter.populateMap,100.0,100.0,0.0
com.thoughtworks.xstream.core.JVM.hasOptimizedTreeSetAddAll,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.registerConverterDynamically,80.0,60.000004,19.999996
com.thoughtworks.xstream.io.AbstractWriter.<init>,50.0,50.0,0.0
com.thoughtworks.xstream.converters.extended.ThrowableConverter.unmarshal,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.XmlSet.size,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.denyTypes,100.0,50.0,50.0
com.thoughtworks.xstream.converters.extended.ThrowableConverter.<init>,33.333336,33.333336,0.0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getImplicitCollectionDefByItemFieldName,85.71429,57.14286,28.571426
com.thoughtworks.xstream.converters.collections.TreeSetConverter.unmarshal,59.25926,37.037037,22.222221
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getMapper,100.0,90.909096,9.090904
com.thoughtworks.xstream.io.ReaderWrapper.underlyingReader,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ToStringConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.XmlArrayList.remove,100.0,42.857143,57.142857
com.thoughtworks.xstream.converters.collections.SingletonMapConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.SerializationMembers.callWriteObject,55.555557,22.222223,33.333336
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.appendErrors,66.66667,33.333336,33.333336
com.thoughtworks.xstream.io.binary.Token.getType,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ToStringConverter.toString,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.<init>,100.0,75.0,25.0
com.thoughtworks.xstream.converters.collections.CollectionConverter.unmarshal,100.0,66.66667,33.33333
com.thoughtworks.xstream.core.util.OrderRetainingMap.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.unmarshallField,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.DoubleConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.instantiateNewInstance,100.0,75.0,25.0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.defaultWriteObject,93.548386,29.032257,64.51613
com.thoughtworks.xstream.core.JVM.isSQLAvailable,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverter.fromString,100.0,58.333332,41.666668
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.finishTag,100.0,71.42857,28.571426
com.thoughtworks.xstream.converters.reflection.SerializableConverter.readFieldsFromStream,90.625,28.125,62.5
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.extractKey,62.5,43.75,18.75
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.unescape,100.0,37.5,62.5
com.thoughtworks.xstream.core.ClassLoaderReference.setReference,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.FieldDictionary.getKeyedByFieldKey,100.0,100.0,0.0
com.thoughtworks.xstream.io.ReaderWrapper.appendErrors,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.DomWriter.top,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.CollectionConverter.populateCollection,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.shouldUnmarshalField,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractXppDriver.createReader,57.14286,28.57143,28.57143
com.thoughtworks.xstream.core.util.PrioritizedList.hasNext,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.useAttributeFor,66.66667,11.111112,55.55556
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.writeBareItem,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XomReader.getNodeName,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.Base64Encoder.computeResultingStringSize,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.LocalConversionMapper.readResolve,100.0,50.0,50.0
com.thoughtworks.xstream.io.xml.XppReader.createParser,42.857143,14.285715,28.571428
com.thoughtworks.xstream.converters.collections.CollectionConverter.createCollection,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ThrowableConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.DefaultConverterLookup.lookupConverterForType,54.545456,45.454548,9.090908
com.thoughtworks.xstream.core.util.WeakCache.entrySet,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.build,100.0,80.55556,19.444443
com.thoughtworks.xstream.io.path.PathTrackingWriter.endNode,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ColorConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.endOfLine,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.OuterClassMapper.<init>,100.0,40.0,60.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.unmarshal,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppDriver.createParser,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppDomReader.getChild,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.accept,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.PropertiesConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.ArrayMapper.serializedClass,100.0,81.25,18.75
com.thoughtworks.xstream.converters.collections.TreeMapConverter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat.parse,100.0,75.0,25.0
com.thoughtworks.xstream.converters.extended.RegexPatternConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractXmlDriver.<init>,33.333336,33.333336,0.0
com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor.setAsText,100.0,80.0,20.0
com.thoughtworks.xstream.io.xml.Xpp3DomDriver.<init>,50.0,50.0,0.0
com.thoughtworks.xstream.converters.reflection.FieldDictionary.getKeyedByFieldName,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.isValid,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.readBareItem,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.QuickWriter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.FontConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.PathTrackingReader.moveDown,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CompositeClassLoader.addAll,100.0,50.0,50.0
com.thoughtworks.xstream.converters.collections.TreeSetConverter.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.core.BaseException.<init>,50.0,50.0,0.0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.hierarchyFor,100.0,83.33333,16.666672
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.convert,100.0,57.14286,42.85714
com.thoughtworks.xstream.security.RegExpTypePermission.getPatterns,83.33333,83.33333,0.0
com.thoughtworks.xstream.core.util.FastStack.push,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.OrderRetainingMap.put,83.33333,83.33333,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.readCompleteItem,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.DynamicProxyConverter.<init>,50.0,25.0,25.0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.readToken,92.30769,69.230774,23.07692
com.thoughtworks.xstream.mapper.MapperWrapper.getFieldNameForItemTypeAndName,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.PropertiesConverter.unmarshal,100.0,66.66667,33.33333
com.thoughtworks.xstream.converters.reflection.SunLimitedUnsafeReflectionProvider.newInstance,57.14286,35.714287,21.428574
com.thoughtworks.xstream.converters.collections.MapConverter.unmarshal,100.0,66.66667,33.33333
com.thoughtworks.xstream.core.util.DependencyInjectionFactory.compare,90.81632,1.0204082,89.79591
com.thoughtworks.xstream.core.ReferenceByXPathMarshallingStrategy.createMarshallingContext,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.Path.apply,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.get,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.writeFieldsToStream,89.47369,63.15789,26.315796
com.thoughtworks.xstream.core.util.PrioritizedList.iterator,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.PropertyEditorCapableConverter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.writeItem,100.0,33.333336,66.666664
com.thoughtworks.xstream.mapper.MapperWrapper.lookupMapperOfType,100.0,100.0,0.0
com.thoughtworks.xstream.io.AbstractDriver.createReader,25.0,12.5,12.5
com.thoughtworks.xstream.converters.extended.LookAndFeelConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper.newInstance,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.doMarshal,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.buildMapperDynamically,66.66667,50.0,16.666672
com.thoughtworks.xstream.mapper.ArrayMapper.boxedTypeName,100.0,100.0,0.0
com.thoughtworks.xstream.core.ClassLoaderReference.getReference,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractXppDriver.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.FieldKey.equals,88.88889,77.77778,11.1111145
com.thoughtworks.xstream.converters.extended.ISO8601DateConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.setupDefaultImplementations,100.0,85.71429,14.285713
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getValue,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.SecurityMapper.realClass,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractPullReader.hasMoreChildren,100.0,54.545456,45.454544
com.thoughtworks.xstream.security.RegExpTypePermission.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.StatefulWriter.state,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractPullReader.move,100.0,55.555557,44.444443
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readInt,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.FileConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.DurationConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.URIConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.Token.getId,100.0,100.0,0.0
com.thoughtworks.xstream.core.MapBackedDataHolder.get,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.SerializationMembers.getRRMethod,100.0,75.0,25.0
com.thoughtworks.xstream.io.path.PathTrackingReader.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.MapperWrapper.getImplicitCollectionDefForFieldName,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.XmlHeaderAwareReader.read,33.333336,33.333336,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.canAccess,75.0,50.0,25.0
com.thoughtworks.xstream.io.path.Path.<init>,100.0,75.0,25.0
com.thoughtworks.xstream.security.ExplicitTypePermission.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.core.ReferenceByXPathMarshallingStrategy.createUnmarshallingContext,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.BinaryStreamWriter.endNode,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.getNewLine,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.allowTypes,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.CompactWriter.<init>,16.666668,16.666668,0.0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.moveDown,85.18519,29.62963,55.555557
com.thoughtworks.xstream.core.util.FastStack.pop,100.0,66.66667,33.33333
com.thoughtworks.xstream.core.util.WeakCache.remove,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.ReaderDepthState.setName,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractXppDomDriver.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.SelfStreamingInstanceChecker.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.marshal,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.getTopLevelNodes,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.defaulted,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.PathTrackingReader.moveUp,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.ReaderDepthState.getName,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.add,92.799995,1.6,91.2
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.visitSerializableFields,100.0,71.42857,28.571426
com.thoughtworks.xstream.core.util.PresortedMap.getValue,100.0,100.0,0.0
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.toString,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.ArrayConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.put,33.333336,22.222223,11.111113
com.thoughtworks.xstream.converters.enums.EnumConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.security.NullPermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.BinaryStreamWriter.startNode,100.0,50.0,50.0
com.thoughtworks.xstream.security.TypeHierarchyPermission.allows,66.66667,66.66667,0.0
com.thoughtworks.xstream.converters.collections.TreeMapConverter.unmarshal,83.33333,16.666668,66.66666
com.thoughtworks.xstream.mapper.DynamicProxyMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.Xpp3Dom.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractPullReader.getValue,100.0,30.000002,70.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.get,40.0,30.000002,9.999998
com.thoughtworks.xstream.io.StatefulWriter.startNode,100.0,50.0,50.0
com.thoughtworks.xstream.core.util.CompositeClassLoader.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.ErrorWritingException.get,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.defaultImplementationOf,100.0,66.66667,33.33333
com.thoughtworks.xstream.security.NoTypePermission.equals,100.0,100.0,0.0
com.thoughtworks.xstream.security.ArrayTypePermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.JavaMethodConverter.<init>,66.66667,66.66667,0.0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.hasMoreChildren,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppDomWriter.getConfiguration,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.DomReader.getChild,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.CollectionConverter.addCurrentElementToCollection,100.0,100.0,0.0
com.thoughtworks.xstream.core.ReferenceByXPathMarshaller.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.core.JVM.reverseFieldDefinition,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.StringConverter.<init>,100.0,80.0,20.0
com.thoughtworks.xstream.core.util.QuickWriter.flush,80.0,40.0,40.0
com.thoughtworks.xstream.io.xml.AbstractPullReader.moveDown,80.0,80.0,0.0
com.thoughtworks.xstream.converters.extended.DynamicProxyConverter.unmarshal,92.59259,29.62963,62.96296
com.thoughtworks.xstream.core.util.ISO8601JodaTimeConverter.toString,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.addImplicitCollection,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.CachingMapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getChild,100.0,50.0,50.0
com.thoughtworks.xstream.core.TreeUnmarshaller.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.enums.EnumMapConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getChildCount,66.66667,66.66667,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.<init>,75.0,50.0,25.0
com.thoughtworks.xstream.converters.collections.TreeMapConverter.marshal,100.0,33.333336,66.666664
com.thoughtworks.xstream.mapper.DefaultMapper.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.io.xml.XppDomWriter.<init>,33.333336,33.333336,0.0
com.thoughtworks.xstream.mapper.AttributeMapper.<init>,75.0,50.0,25.0
com.thoughtworks.xstream.core.util.Cloneables.clone,88.2353,76.47059,11.764709
com.thoughtworks.xstream.io.xml.XppDomWriter.createNode,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.JDomReader.<init>,50.0,16.666668,33.333332
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.addDefaults,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.LocalConversionMapper.getLocalSingleValueConverter,100.0,40.0,60.0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.readField,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppDomReader.getNodeName,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.EnumMapper.<init>,50.0,50.0,0.0
com.thoughtworks.xstream.io.path.PathTracker.pushElement,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.readItem,100.0,100.0,0.0
com.thoughtworks.xstream.core.ReferenceByIdUnmarshaller.getCurrentReferenceKey,100.0,100.0,0.0
com.thoughtworks.xstream.security.AnyTypePermission.equals,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.getCurrent,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppFactory.createDefaultParser,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.replace,100.0,100.0,0.0
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.mapper,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.Token.readFrom,100.0,50.0,50.0
com.thoughtworks.xstream.converters.reflection.FieldDictionary.fieldOrNull,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.PropertyEditorCapableConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.JDomWriter.createNode,100.0,20.0,80.0
com.thoughtworks.xstream.XStream.addImplicitMap,75.0,25.0,50.0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getImplicitCollectionDefForFieldName,100.0,77.77778,22.222221
com.thoughtworks.xstream.mapper.MapperWrapper.getLocalConverter,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.URIConverter.fromString,66.66667,33.333336,33.333336
com.thoughtworks.xstream.XStream.flush,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.<init>,80.769226,73.07692,7.6923065
com.thoughtworks.xstream.core.util.PresortedMap.put,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractReferenceUnmarshaller.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.asMap,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeMarshallingStrategy.createUnmarshallingContext,100.0,100.0,0.0
com.thoughtworks.xstream.core.ReferenceByXPathUnmarshaller.getReferenceKey,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.allowTypesByWildcard,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.PresortedMap.comparator,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller.convertAnother,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractXmlReader.<init>,33.333336,33.333336,0.0
com.thoughtworks.xstream.io.WriterWrapper.startNode,100.0,50.0,50.0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.getNodeName,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.AttributeMapper.shouldLookForSingleValueConverter,100.0,62.5,37.5
com.thoughtworks.xstream.io.xml.AbstractXmlWriter.<init>,33.333336,33.333336,0.0
com.thoughtworks.xstream.mapper.AbstractXmlFriendlyMapper.escapeClassName,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.MapConverter.marshal,100.0,25.0,75.0
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.getField,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.cleanup,100.0,66.66667,33.33333
com.thoughtworks.xstream.mapper.MapperWrapper.realMember,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.PresortedMap.entrySet,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.JDomReader.getNodeName,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ToStringConverter.fromString,60.000004,40.0,20.000004
com.thoughtworks.xstream.io.AbstractWriter.startNode,100.0,100.0,0.0
